"longitude","latitude","environment.2020_land_distance","environment.2020_mean_depth","environment.2020_net_primary_production","environment.2020_sea.bottom_dissolved_oxygen","fishing.activity.2020_total_fishing","species.richness.2020","stocks.richness.2020","thermohalinity_2020","1","4","hotspot"
5.22,38.03,-0.586641641,-0.399985352,-0.175855276,-0.254397998,-0.433985962,-0.929181225,-1.14654632,0.73208302,NA,NA,0
5.72,38.03,-0.565519107,-0.400396111,-0.206001936,-0.266618557,-0.428643621,-0.911598852,-1.14654632,0.676184503,NA,NA,0
6.22,38.03,-0.556351544,-0.40042412,-0.209389131,-0.265517604,-0.431197935,-0.929181225,-1.099297531,0.624947347,NA,NA,0
6.72,38.03,-0.556351544,-0.400410116,-0.191027792,-0.240379005,-0.432458877,-0.923320434,-1.099297531,0.581146051,NA,NA,0
7.22,38.03,-0.556351544,-0.400184655,-0.168184946,-0.219878253,-0.428143263,-0.888155688,-1.004799952,0.578314812,NA,NA,0
7.72,38.03,-0.54618617,-0.399769498,-0.150643256,-0.217461253,-0.43273565,-0.852990942,-0.910302373,0.536308537,NA,NA,0
8.22,38.03,-0.489173097,-0.394255553,-0.164223124,-0.262961997,-0.337982045,-0.431013988,-0.343316902,0.323223147,NA,NA,0
8.72,38.03,-0.450693213,-0.381540066,-0.180080105,-0.343937726,-0.215113436,-0.220025511,0.034673412,0.150916372,NA,NA,0
9.22,38.03,-0.489173097,-0.363418619,-0.191307261,-0.474630336,-0.085815731,0.061292458,0.459912516,0.074314006,NA,NA,0
9.72,38.03,-0.543469549,-0.323536065,-0.217379037,-0.51280082,0.054367457,0.354332009,0.696156462,-0.014156834,NA,NA,0
10.22,38.03,-0.551403485,-0.275810309,-0.234483178,-0.484669527,-0.221335354,0.453965456,0.790654041,-0.043020185,NA,NA,0
10.72,38.03,-0.556351544,-0.233633915,-0.235396561,-0.464863641,0.358351658,0.342610427,0.932400409,-0.01853836,NA,NA,0
11.22,38.03,-0.54618617,-0.2655838,-0.234752332,-0.424939122,0.293713725,0.530155739,0.979649198,0.084547629,NA,NA,0
11.72,38.03,-0.489173097,-0.294360803,-0.231612441,-0.394663491,0.35481869,0.752865798,1.263141934,0.084024726,NA,NA,0
12.22,38.03,-0.410355664,-0.304677242,-0.21510176,-0.00299967,0.433456042,0.770448171,0.979649198,-0.053137583,NA,NA,0
13.72,38.03,0.704473162,-0.320868154,-0.313104482,-0.469245274,1.122961875,1.180703543,1.026897987,0.026884689,NA,0.443835945454022,1
14.22,38.03,0.704473162,-0.329925811,-0.30315141,-0.455672319,0.068860295,1.16312117,1.121395566,-0.017926735,NA,0.447786365642796,1
16.22,38.03,2.473778614,-0.239395311,-0.234274894,-0.3264493,0.458129675,0.799752126,0.648907673,-0.684731726,NA,0.421037788165669,1
16.72,38.03,0.635539194,-0.342928332,-0.332429915,-0.356161838,0.20377557,0.682536306,0.648907673,-0.24923143,NA,0.32699464047851,1
17.22,38.03,-0.410355664,-0.371168072,-0.377839482,-0.476202077,-0.433566551,-0.477900316,-0.248819323,-0.12305321,NA,NA,0
17.72,38.03,-0.489173097,-0.391804885,-0.400762342,-0.568639027,-0.432653781,-0.823686986,-0.910302373,-0.141088692,NA,NA,0
18.22,38.03,-0.54618617,-0.398913141,-0.41689174,-0.551303508,-0.433249244,-0.981928344,-1.288292688,-0.116283959,NA,NA,0
18.72,38.03,-0.577698835,-0.405903806,-0.43637664,-0.401183647,-0.435445559,-1.093283373,-1.430039056,-0.087651531,NA,NA,0
19.22,38.03,-0.522130683,-0.406286209,-0.445721594,-0.403440896,-0.434291636,-0.946763598,-1.14654632,-0.114093768,NA,NA,0
19.72,38.03,-0.410355664,-0.403297816,-0.435192112,-0.511120641,-0.421949765,-0.78852224,-1.099297531,-0.077333319,NA,NA,0
20.22,38.03,0.635539194,-0.385144193,-0.430572724,-0.564481155,-0.322580509,-0.372406078,-0.579560848,-0.14207428,NA,NA,0
20.72,38.03,0.959934366,0.752509211,-0.379344299,1.159508425,0.242503637,0.688397097,0.459912516,-0.946074351,NA,0.477742135380684,1
21.22,38.03,0.959934366,2.526997839,-0.005748296,1.871899076,1.291040635,0.254698561,0.412663727,-1.871624609,0.587209164519849,NA,1
24.22,38.03,1.066376551,0.500290071,-0.112025007,1.842431781,0.338383607,1.725757108,1.357639513,-1.326423396,0.413536609275606,0.428516781753266,1
24.72,38.03,0.635539194,-0.18907375,-0.302112098,1.593229779,-0.431838183,1.485464676,1.357639513,-0.741324212,NA,0.585176756922528,1
25.22,38.03,-0.410355664,-0.239395311,-0.321314565,1.384421724,-0.432813227,0.717701052,1.215893145,-0.658239899,NA,0.42557472484112,1
25.72,38.03,0.635539194,-0.156309175,-0.289036113,1.473318799,-0.239989495,1.485464676,1.357639513,-0.896705963,NA,0.621517925102348,1
26.22,38.03,0.865319125,0.168473877,-0.216668448,1.631495301,1.345942294,1.309640945,0.979649198,-1.648997249,0.524401255958195,0.320573129209375,1
26.72,38.03,1.669548855,0.557072904,0.326725612,1.303891218,1.39441965,1.233450662,1.121395566,-1.900601551,0.664186555655018,NA,1
-1.28,37.53,6.494927379,1.006062249,0.668274757,0.028496242,0.789401589,-1.327715014,-1.477287845,15.79376935,NA,NA,0
-0.78,37.53,1.187011023,0.831181159,1.03178802,0.608231633,2.573917278,2.112569315,1.49938588,-0.831133224,0.562944576974585,NA,1
-0.28,37.53,-0.390063914,-0.249059674,0.929169306,-0.108711207,1.176659351,1.538211795,1.593883459,0.389554715,NA,0.396531772818858,1
0.22,37.53,-0.491381518,-0.369892623,0.540368275,-0.220702421,-0.327620646,0.694257888,0.601658884,0.614352098,NA,NA,0
0.72,37.53,-0.547516932,-0.395768847,0.265639179,-0.194294833,-0.41498036,-0.477900316,-0.107072955,0.733790198,NA,NA,0
1.22,37.53,-0.543469549,-0.397878314,0.219067069,-0.199747287,-0.431589168,-0.600976928,-0.296068113,0.773170585,NA,NA,0
1.72,37.53,-0.543469549,-0.398332476,0.234687468,-0.200818172,-0.435082103,-0.571672973,-0.201570534,0.773092781,NA,NA,0
2.22,37.53,-0.543469549,-0.399551444,0.212565631,-0.204681562,-0.435445559,-0.683028002,-0.579560848,0.746561552,NA,NA,0
2.72,37.53,-0.543469549,-0.399667994,0.16839243,-0.206889642,-0.433639815,-0.72991433,-0.721307216,0.716993481,NA,NA,0
3.22,37.53,-0.543469549,-0.39949288,0.166254459,-0.216393803,-0.435445559,-0.712331957,-0.674058427,0.716325095,NA,NA,0
3.72,37.53,-0.543469549,-0.399595194,0.156923628,-0.227973757,-0.434111633,-0.688888793,-0.674058427,0.711992268,NA,NA,0
4.22,37.53,-0.543469549,-0.399448899,0.111663946,-0.237247779,-0.435421852,-0.712331957,-0.674058427,0.697672355,NA,NA,0
4.72,37.53,-0.543469549,-0.399580611,0.02125812,-0.240075867,-0.435291909,-0.770939867,-0.768556006,0.706833028,NA,NA,0
5.22,37.53,-0.543469549,-0.399638944,-0.083437121,-0.241531421,-0.435124081,-0.817826195,-0.768556006,0.737179444,NA,NA,0
5.72,37.53,-0.491381518,-0.399841719,-0.10813826,-0.234713938,-0.435404985,-0.718192748,-0.674058427,0.734130413,NA,NA,0
6.22,37.53,-0.453617681,-0.399726095,-0.096419996,-0.227774918,-0.435445559,-0.665445629,-0.721307216,0.683132756,NA,NA,0
6.72,37.53,-0.453617681,-0.399956648,-0.116667257,-0.22062387,-0.435445559,-0.735775121,-0.815804795,0.658614861,NA,NA,0
7.22,37.53,-0.453617681,-0.399985352,-0.129761832,-0.214127013,-0.435438158,-0.735775121,-0.815804795,0.665653139,NA,NA,0
7.72,37.53,-0.453617681,-0.399522162,-0.134617314,-0.209999482,-0.435445559,-0.712331957,-0.768556006,0.675081926,NA,NA,0
8.22,37.53,-0.491381518,-0.39718654,-0.157698195,-0.22464485,-0.435445559,-0.706471166,-0.343316902,0.640315265,NA,NA,0
8.72,37.53,-0.447709044,-0.357535118,-0.177112204,-0.281853114,-0.424314851,0.231255397,0.696156462,0.191584883,NA,NA,0
9.22,37.53,-0.417833977,-0.099266853,-0.180736871,-0.159455308,-0.251501287,0.887663992,1.121395566,-0.030664907,NA,NA,0
9.72,37.53,-0.417833977,-0.170261917,-0.18641525,-0.213697558,-0.136143054,0.928689529,1.168644355,0.097843415,NA,NA,0
10.22,37.53,-0.447709044,-0.121839757,-0.179968897,0.047976731,-0.156848484,0.723561843,1.121395566,-0.018861541,NA,NA,0
10.72,37.53,-0.453617681,-0.024352272,-0.179694304,-0.037756323,0.261533005,0.782169753,1.168644355,-0.121252573,NA,NA,0
11.22,37.53,-0.453617681,-0.187975035,-0.189164361,-0.295619131,0.149550962,0.922828738,1.357639513,0.106705559,NA,NA,0
11.72,37.53,-0.414137322,-0.174000534,-0.186698768,0.026225609,0.791639299,1.004879812,1.263141934,-0.138907858,NA,0.397396167435467,1
12.22,37.53,0.572871917,0.398010625,-0.108919426,1.201707801,0.804956253,1.790225809,1.404888302,-0.971005145,0.3193190503451,0.54730355582763,1
12.72,37.53,3.392898338,2.31502074,-0.034797663,1.341330937,2.035276748,0.711840261,0.743405252,-1.85482735,0.514642499651519,NA,1
15.22,37.53,1.669548855,-0.30975427,-0.050052113,-0.434717651,0.183573847,1.426856766,0.979649198,-0.095729015,NA,0.51325009055396,1
15.72,37.53,0.635539194,-0.370280118,-0.09738649,-0.509275245,-0.398321091,0.952132693,0.83790283,-0.143807597,NA,0.329943704972243,1
16.22,37.53,0.572871917,-0.371459156,-0.263745663,-0.530527505,-0.070941708,0.47740862,0.554410095,-0.078000774,NA,NA,0
16.72,37.53,-0.414137322,-0.385958189,-0.330426218,-0.595897213,-0.411235882,-0.50134348,-0.343316902,0.091277714,NA,NA,0
17.22,37.53,-0.491381518,-0.38905804,-0.363142885,-0.603056338,-0.431284156,-0.700610375,-0.768556006,0.059936914,NA,NA,0
17.72,37.53,-0.547516932,-0.399566028,-0.366341119,-0.577281224,-0.427370365,-0.870573315,-0.863053584,-0.004025069,NA,NA,0
18.22,37.53,-0.586641641,-0.400480022,-0.414277171,-0.519204938,-0.435111405,-1.063979418,-1.430039056,0.006297173,NA,NA,0
18.72,37.53,-0.588315401,-0.405672443,-0.465837597,-0.380882779,-0.434338025,-1.12844812,-1.430039056,0.018032258,NA,NA,0
19.22,37.53,-0.547516932,-0.405123838,-0.462870248,-0.338563191,-0.434504189,-1.105004955,-1.335541477,-0.064597042,NA,NA,0
19.72,37.53,-0.491381518,-0.406224752,-0.453379749,-0.365986535,-0.43330498,-0.89987727,-0.957551163,-0.01539022,NA,NA,0
20.22,37.53,-0.414137322,-0.397719404,-0.432224655,-0.554041499,-0.402178063,-0.583394555,-0.674058427,0.102116406,NA,NA,0
20.72,37.53,0.780663351,-0.34399001,-0.417942156,0.060183542,-0.401214492,-0.296215795,-0.579560848,-0.305163388,NA,NA,0
21.22,37.53,1.066376551,-0.197531181,-0.296758972,0.82483966,-0.086858704,0.58876365,0.17641978,-0.935189642,NA,0.485329061481276,1
23.72,37.53,0.865319125,0.61149581,0.104127041,1.785436045,0.575248565,1.309640945,1.215893145,-1.311014264,0.513867646931321,0.36014424426163,1
24.22,37.53,0.704473162,0.449622449,-0.15307477,1.940059794,1.390849859,1.702313944,1.49938588,-1.208989922,0.564187525643939,NA,1
24.72,37.53,0.704473162,0.265047252,-0.328021157,1.854808628,-0.320678537,1.39755281,1.404888302,-1.048530205,NA,0.522500794625715,1
25.22,37.53,0.635539194,-0.080122154,-0.342010352,1.586138416,-0.344820706,1.479603885,1.357639513,-0.814591588,NA,0.592028893708478,1
25.72,37.53,-0.414137322,-0.270225532,-0.292759994,1.295151143,-0.408333134,0.641510769,1.026897987,-0.528641527,NA,0.397321625318797,1
26.22,37.53,0.704473162,-0.254604984,-0.249852453,1.052400446,-0.40462959,1.333084109,1.168644355,-0.448514351,NA,0.675825585676281,1
26.72,37.53,0.780663351,-0.04700955,0.112364066,1.443382902,0.928943988,1.643706033,1.263141934,-1.028614114,0.336075141182439,0.523229266274314,1
-1.78,37.03,1.888884255,-0.224749405,1.108711262,-0.340115225,1.031135446,2.118430106,1.404888302,-0.206056865,NA,0.45043202693985,1
-1.28,37.03,0.572871917,-0.373624874,1.058391713,-0.16658875,0.346443137,1.210007498,1.215893145,0.547407331,NA,0.428803283470719,1
-0.78,37.03,-0.390063914,-0.391241118,1.031626955,-0.234073558,0.166942938,0.3601928,0.318166148,0.62664632,NA,NA,0
-0.28,37.03,-0.491381518,-0.39626861,0.924662144,-0.194787125,-0.365594546,-0.237607884,-0.012575377,0.662505952,NA,NA,0
0.22,37.03,-0.501871476,-0.398098682,0.638055057,-0.190492827,-0.433248221,-0.431013988,-0.201570534,0.689055285,NA,NA,0
0.72,37.03,-0.447709044,-0.398394281,0.463538075,-0.201149121,-0.435392109,-0.372406078,-0.154321745,0.702205827,NA,NA,0
1.22,37.03,-0.417833977,-0.398867887,0.432297018,-0.201447993,-0.435421311,-0.360684496,-0.154321745,0.73292979,NA,NA,0
1.72,37.03,-0.417833977,-0.399078301,0.461818677,-0.194004333,-0.435415013,-0.360684496,-0.154321745,0.746224478,NA,NA,0
2.22,37.03,-0.417833977,-0.399063371,0.435217851,-0.184235377,-0.435445559,-0.284494213,-0.107072955,0.77742182,NA,NA,0
2.72,37.03,-0.417833977,-0.398685829,0.416023747,-0.196339218,-0.435445559,-0.249329466,0.129170991,0.739941979,NA,NA,0
3.22,37.03,-0.417833977,-0.397153901,0.421797219,-0.211955952,-0.435339362,-0.21416472,0.034673412,0.700986892,NA,NA,0
3.72,37.03,-0.417833977,-0.393670953,0.363365982,-0.213373759,-0.435406209,-0.243468675,-0.201570534,0.680623638,NA,NA,0
4.22,37.03,-0.417833977,-0.392396198,0.30633402,-0.20514884,-0.435194056,-0.249329466,-0.201570534,0.699258696,NA,NA,0
4.72,37.03,-0.417833977,-0.393169222,0.217733976,-0.213446843,-0.435354143,-0.337241332,-0.296068113,0.742659917,NA,NA,0
5.22,37.03,-0.417833977,-0.395925095,0.111789972,-0.226065873,-0.435023379,-0.38412766,-0.201570534,0.775014702,NA,NA,0
5.72,37.03,-0.417833977,-0.395382161,0.135961456,-0.222466002,-0.43506305,-0.483761107,-0.343316902,0.806556507,NA,NA,0
6.22,37.03,0.635539194,-0.389172853,0.181074178,-0.240554818,-0.435175946,0.53601653,0.88515162,0.641153591,NA,NA,0
6.72,37.03,0.635539194,-0.378051678,0.132163158,-0.180955634,-0.435252178,0.448104665,0.743405252,0.71869593,NA,NA,0
7.22,37.03,0.704473162,-0.374316996,0.122157771,0.181285426,-0.435413108,0.471547829,0.696156462,0.51032753,NA,NA,0
7.72,37.03,0.572871917,-0.372719212,0.040510882,-0.180730013,-0.43543529,0.336749636,0.648907673,0.66147788,NA,NA,0
8.22,37.03,-0.394317842,-0.334303078,-0.069679983,-0.059978395,-0.435445559,0.272280934,0.648907673,0.39324764,NA,NA,0
8.72,37.03,0.572871917,0.115758477,-0.176302411,0.225321071,-0.423712789,1.16312117,1.074146777,-0.365545293,NA,0.644658048963453,1
10.22,37.03,0.959934366,1.785077991,0.026749798,1.725617387,-0.411025574,0.58876365,0.932400409,-1.398532447,0.416257417030422,0.330200817622835,1
10.72,37.03,0.572871917,0.296512883,-0.051999318,0.854315819,-0.125684845,1.56751575,1.54663467,-0.49309278,NA,0.76565168913431,1
11.22,37.03,0.635539194,0.045619075,-0.217952314,0.004616706,0.081817825,1.538211795,1.54663467,-0.0526513,NA,0.646205729076966,1
11.72,37.03,-0.417833977,-0.04700955,-0.231985634,0.27860642,0.124421677,0.788030544,1.074146777,-0.366044206,NA,0.354551536325014,1
12.22,37.03,-0.453617681,0.777629077,-0.069724016,1.027140916,1.196879244,0.166786696,0.743405252,-0.953372638,0.3290258399333,0.319379347494008,1
12.72,37.03,-0.390063914,0.181573967,0.04525871,0.147570785,3.528406061,1.192425125,1.404888302,-0.607134055,0.360610988623884,NA,1
13.22,37.03,0.704473162,-0.052293752,0.083103947,0.435053386,3.486120839,2.124290897,1.593883459,-0.813481923,0.413189626009215,0.308048122823252,1
13.72,37.03,2.152086716,0.380166142,0.183823704,0.56119518,1.726083418,1.561654959,1.263141934,-1.537222125,0.508372538809419,0.316563210292845,1
14.22,37.03,6.494927379,2.31502074,0.190829011,1.612092731,0.134493527,0.47740862,0.507161305,-2.352376901,0.347468457939238,NA,1
15.72,37.03,-0.304469623,-0.392855105,-0.241946932,-0.605657036,-0.426565657,-0.272772631,-0.107072955,0.042426025,NA,NA,0
16.22,37.03,-0.453617681,-0.399638944,-0.335735859,-0.677194517,-0.149413017,-0.706471166,-0.768556006,0.178237393,NA,NA,0
16.72,37.03,-0.491381518,-0.400466018,-0.372921479,-0.678381407,-0.406600876,-0.811965404,-0.863053584,0.260963663,NA,NA,0
17.22,37.03,-0.54882986,-0.402931963,-0.404767012,-0.63744878,-0.428076838,-0.911598852,-1.099297531,0.23408015,NA,NA,0
17.72,37.03,-0.587483023,-0.403950239,-0.415214464,-0.560634466,-0.433612178,-0.999510717,-1.288292688,0.154177731,NA,NA,0
18.22,37.03,-0.609719786,-0.406255538,-0.456896314,-0.473421166,-0.432660119,-1.081561791,-1.335541477,0.118421509,NA,NA,0
18.72,37.03,-0.609719786,-0.408005056,-0.489195438,-0.417162127,-0.434229602,-1.146030493,-1.477287845,0.102034997,NA,NA,0
19.22,37.03,-0.587483023,-0.406204266,-0.492690221,-0.371084082,-0.433536146,-1.140169702,-1.430039056,0.080605327,NA,NA,0
19.72,37.03,-0.54882986,-0.407143376,-0.484690595,-0.395357607,-0.434699495,-1.034675463,-1.241043898,0.191240287,NA,NA,0
20.22,37.03,-0.491381518,-0.406710279,-0.466424719,-0.467507688,-0.429897322,-0.794383031,-0.863053584,0.234549366,NA,NA,0
20.72,37.03,-0.453617681,-0.394292705,-0.43038934,-0.565825293,-0.43282163,-0.683028002,-0.957551163,0.231481618,NA,NA,0
21.22,37.03,-0.390063914,-0.359346441,-0.382250656,-0.480362131,-0.416267856,-0.137974437,0.17641978,0.321437647,NA,NA,0
23.22,37.03,0.780663351,-0.0649038,-0.111729016,1.537895039,-0.332576067,1.444439139,1.168644355,-0.911839849,NA,0.619351322665113,1
23.72,37.03,0.572871917,-0.208272732,-0.195771351,1.491803755,-0.232267026,1.491325467,1.310390723,-0.734763263,NA,0.632180591137963,1
24.22,37.03,0.572871917,-0.221477797,-0.296009154,1.677102998,-0.26177819,1.39755281,1.310390723,-0.884193396,NA,0.577496782598497,1
24.72,37.03,0.572871917,0.155913944,-0.321660428,1.894514478,0.143355298,1.403413602,1.357639513,-1.059881624,NA,0.516515544529077,1
25.72,37.03,0.635539194,0.178246457,-0.295661039,1.553404473,-0.269751579,1.426856766,1.357639513,-0.932614295,NA,0.598676733572063,1
26.22,37.03,-0.417833977,-0.157699669,-0.293271614,1.507068562,-0.383041395,0.582902859,1.074146777,-0.589072061,NA,0.40423859803512,1
26.72,37.03,0.572871917,0.357522059,-0.168660035,1.705838268,1.581477899,1.210007498,0.979649198,-1.36163006,0.583851692450165,NA,1
27.22,37.03,0.865319125,2.687412882,0.064105556,1.783510463,2.890522288,0.336749636,0.412663727,-1.796577082,0.567299243787927,NA,1
-4.28,36.53,1.888884255,0.053931833,3.991913302,-0.546397993,1.867933743,1.473743094,1.452137091,-0.335702669,0.326831444154784,0.303992516167028,1
-3.78,36.53,1.669548855,-0.195988953,3.488400549,-0.509526802,0.28479319,1.731617899,1.357639513,0.133002027,NA,0.337394324828273,1
-3.28,36.53,1.669548855,-0.244179634,3.068195684,-0.491922302,0.227785971,1.848833719,1.357639513,0.037427332,NA,0.356166445986121,1
-2.78,36.53,1.669548855,-0.041579632,2.059025888,-0.294536851,1.167282522,2.106708524,1.641132248,-0.684832828,0.325341222900111,0.39149140636625,1
-2.28,36.53,1.187011023,-0.112807447,1.459190412,-0.235793983,0.473457365,2.20048118,1.641132248,0.091607394,NA,0.471948627571886,1
-1.78,36.53,0.572871917,-0.324360246,1.521486815,-0.313462115,0.644766467,1.831251346,1.404888302,0.432351053,NA,0.432307690382989,1
-1.28,36.53,-0.394317842,-0.391135332,1.247594732,-0.192360043,-0.411780864,0.01440613,-0.059824166,0.710926494,NA,NA,0
-0.78,36.53,-0.493551838,-0.397251817,1.062053525,-0.199454005,-0.383849632,-0.413431615,-0.248819323,0.688459446,NA,NA,0
-0.28,36.53,-0.493551838,-0.397559336,1.036937863,-0.190783263,-0.431820293,-0.319658959,-0.059824166,0.66171822,NA,NA,0
0.22,36.53,-0.394317842,-0.396989551,0.857772177,-0.173262085,-0.435028835,-0.220025511,0.034673412,0.696578464,NA,NA,0
0.72,36.53,-0.152277725,-0.391618429,0.743955821,-0.180170425,-0.435344536,0.213673024,0.129170991,0.728161876,NA,NA,0
1.22,36.53,0.635539194,-0.384001845,0.637596035,-0.188887856,-0.435398307,0.881803201,0.83790283,0.690829872,NA,NA,0
11.22,36.53,0.635539194,1.082206677,-0.240089213,1.026585889,-0.145564989,0.694257888,0.932400409,-1.082270077,NA,0.487889255318967,1
11.72,36.53,-0.417833977,-0.155608719,-0.355787333,-0.292800937,0.469194038,0.741144216,1.121395566,0.228750048,NA,NA,0
12.22,36.53,0.572871917,-0.297793057,-0.294561455,-0.336856069,0.113253304,1.520629422,1.357639513,0.27442424,NA,0.477319768542524,1
12.72,36.53,-0.417833977,-0.263438569,-0.243485005,-0.361626394,0.513565626,0.887663992,1.310390723,0.115669263,NA,NA,0
13.22,36.53,-0.444663381,-0.294360803,-0.172303505,-0.424149325,0.08071683,0.776308962,1.121395566,0.288811069,NA,NA,0
13.72,36.53,-0.394317842,-0.252792503,-0.040501238,-0.275436127,0.581043811,1.086930886,1.310390723,0.138841189,NA,0.338566368883443,1
14.22,36.53,0.572871917,-0.211494224,0.036120972,0.208961152,2.927364246,1.960188749,1.49938588,-0.48744737,0.365699454886941,0.34396871540952,1
14.72,36.53,1.669548855,0.790589817,0.029414566,0.363717505,1.043144627,1.204146707,1.310390723,-1.1289278,0.442301115363758,0.404987283236527,1
15.22,36.53,0.780663351,-0.172765825,-0.120683021,-0.126287199,2.002949459,1.104513259,1.026897987,-0.568801136,NA,0.412358879818803,1
15.72,36.53,-0.394317842,-0.400099471,-0.251161543,-0.637119262,-0.373707125,-0.03834099,-0.154321745,0.229688748,NA,NA,0
16.22,36.53,-0.505826704,-0.404692708,-0.314256522,-0.740179618,-0.43132152,-0.847130151,-0.863053584,0.291404526,NA,NA,0
16.72,36.53,-0.566602153,-0.40578853,-0.368333304,-0.740597914,-0.425810709,-0.987789135,-1.052048741,0.345412249,NA,NA,0
17.22,36.53,-0.588315401,-0.406898587,-0.443104466,-0.699418137,-0.428470899,-1.122587329,-1.477287845,0.342345898,NA,NA,0
17.72,36.53,-0.610331808,-0.407489669,-0.475044216,-0.609528101,-0.423653584,-1.140169702,-1.477287845,0.328692594,NA,NA,0
18.22,36.53,-0.629155069,-0.40941731,-0.487490604,-0.612667602,-0.427695132,-1.099144164,-1.477287845,0.29555081,NA,NA,0
18.72,36.53,-0.629155069,-0.409866726,-0.500429211,-0.569667485,-0.431924865,-1.105004955,-1.430039056,0.234625086,NA,NA,0
19.22,36.53,-0.610331808,-0.406888749,-0.514614381,-0.455591018,-0.426321315,-1.151891284,-1.430039056,0.164390919,NA,NA,0
19.72,36.53,-0.588315401,-0.406101258,-0.516342794,-0.457411309,-0.430560274,-1.175334448,-1.430039056,0.239044557,NA,NA,0
20.22,36.53,-0.566602153,-0.40312791,-0.489774732,-0.510453426,-0.42484104,-1.099144164,-1.382790266,0.316321927,NA,NA,0
20.72,36.53,-0.527078655,-0.404020146,-0.454400854,-0.531181069,-0.421839437,-0.917459643,-1.14654632,0.343917126,NA,NA,0
21.22,36.53,-0.417833977,-0.407084928,-0.421480225,-0.513745088,-0.416937747,-0.624420092,-0.815804795,0.380957305,NA,NA,0
21.72,36.53,0.780663351,-0.378522622,-0.359609367,-0.489937629,-0.222503256,-0.307937377,-0.437814481,-0.166874413,NA,NA,0
22.22,36.53,1.066376551,-0.319233797,-0.330289445,-0.367804409,-0.3549656,0.629789187,0.696156462,-0.181563405,NA,0.347465655388777,1
22.72,36.53,1.669548855,-0.225151599,-0.310966703,-0.153576631,-0.435445559,0.793891335,0.554410095,-0.779323262,NA,0.455199927367294,1
23.22,36.53,0.704473162,-0.189619577,-0.295218172,1.114566497,-0.434211311,1.379970437,1.263141934,-0.666388588,NA,0.668244058629845,1
23.72,36.53,-0.417833977,-0.236555295,-0.314570321,1.12183466,-0.43303655,0.606346023,0.88515162,-0.662673658,NA,0.379645706186424,1
24.22,36.53,0.572871917,-0.202534252,-0.337489345,1.354000605,-0.401928687,1.204146707,1.026897987,-0.84187657,NA,0.608062802012655,1
24.72,36.53,0.572871917,0.069184213,-0.323865838,1.547402652,-0.365389213,1.356527273,1.357639513,-1.109399682,NA,0.575760286520912,1
25.22,36.53,0.572871917,0.391976894,-0.318173455,1.692675408,0.182341084,1.251033035,1.121395566,-1.361320038,0.313146371458478,0.495080659089863,1
25.72,36.53,0.572871917,-0.062447693,-0.341684797,1.4600161,0.161349636,1.309640945,1.263141934,-0.890778682,NA,0.641577862915761,1
26.22,36.53,0.572871917,-0.132042655,-0.326535102,1.434631845,-0.323325971,1.309640945,1.121395566,-0.77711705,NA,0.62151007842326,1
26.72,36.53,0.572871917,-0.17089235,-0.294802149,1.354144464,1.569559972,1.180703543,1.168644355,-0.635022958,0.350196972641397,0.440256336632643,1
27.22,36.53,0.635539194,0.32076262,-0.274497984,1.162905572,0.191281816,0.852499246,0.648907673,-1.003868725,NA,0.606671733100005,1
27.72,36.53,0.704473162,0.155913944,-0.273649312,0.918622387,0.382254818,0.846638455,0.743405252,-0.793679171,NA,0.707273927760659,1
28.22,36.53,0.959934366,0.2206872,-0.144243762,0.89897779,0.16192408,0.999019021,0.979649198,-0.808626237,NA,0.800921308209057,1
28.72,36.53,1.669548855,-0.253400599,0.176124675,0.082165446,-0.246006981,1.180703543,0.88515162,-0.002689237,NA,0.544215098319234,1
30.72,36.53,1.187011023,-0.243510081,1.387395988,-0.387277089,0.080478384,1.561654959,1.215893145,-0.028995659,NA,0.48190359097867,1
31.22,36.53,1.066376551,-0.273427696,0.346396911,0.351930078,-0.145632919,1.385831228,1.168644355,-0.11792519,NA,0.716390573635641,1
31.72,36.53,2.875893494,-0.289978906,-0.082099598,-0.952631124,-0.383976407,0.606346023,0.507161305,-0.327512281,NA,0.345261636419187,1
34.72,36.53,1.324878959,0.694019567,1.267489669,1.364172925,5.018470976,0.524294948,0.601658884,-1.878324211,0.447427465461934,NA,1
35.22,36.53,3.392898338,5.989290156,2.348608573,1.482306979,0.975476312,0.330888845,0.554410095,-2.444609262,0.386637841672071,NA,1
35.72,36.53,1.483957386,1.312947231,5.337227136,1.36352577,2.004432922,0.354332009,0.554410095,-1.699813148,0.372507077608041,NA,1
-5.78,36.03,4.082238132,0.374385534,1.828125648,-0.446220189,-0.403583248,0.916967947,1.074146777,-1.361859872,NA,0.332444623512344,1
-5.28,36.03,1.187011023,-0.147669917,3.338925943,-0.48142429,0.803343228,1.819529764,1.357639513,-0.36919345,NA,0.342284062891004,1
-4.78,36.03,-0.152277725,-0.273669129,3.921190081,-0.514462524,0.34686311,1.403413602,1.263141934,0.331524497,NA,0.301848961476054,1
-4.28,36.03,-0.394317842,-0.322095803,3.689468932,-0.536437595,-0.264547444,0.987297439,0.979649198,0.667285922,NA,NA,0
-3.78,36.03,-0.417833977,-0.310636899,3.21090145,-0.492528139,-0.134920339,1.028322976,0.932400409,0.649873745,NA,NA,0
-3.28,36.03,-0.417833977,-0.319993627,2.85725372,-0.422455688,-0.296982154,1.098652468,1.263141934,0.519961471,NA,0.30095924354904,1
