"longitude","latitude","environment.2019_land_distance","environment.2019_mean_depth","environment.2019_net_primary_production","environment.2019_sea.bottom_dissolved_oxygen","fishing.activity.2019_total_fishing","species.richness.2019","stocks.richness.2019","thermohalinity_2019","distance_class","distance_class_interpretation"
10.72,34.03,-0.32354225,2.963421232,0.470815883,1.372004127,-0.417624979,0.857317565,1.245187366,-2.497892443,1,"high risk"
11.22,34.03,-0.444663381,2.687412882,0.077789785,1.66886824,-0.416667287,-0.170334251,0.180430823,-2.088301841,1,"high risk"
11.72,34.03,-0.497782171,1.970557924,-0.278144324,1.936774002,-0.399917966,-0.648311839,-0.15835535,-1.530898432,1,"high risk"
12.22,34.03,-0.550125242,1.043158258,-0.44265039,1.810809063,-0.413607426,-0.725983197,-0.0615593,-0.881529411,4,"medium risk"
12.72,34.03,-0.568729132,0.47065324,-0.491130577,1.101251665,-0.376659485,-0.761831516,-0.255151399,-0.362842462,4,"medium risk"
13.22,34.03,-0.591557824,0.209540562,-0.485029771,0.39217939,-0.398098254,-0.875351194,-0.545539547,-0.076699052,4,"medium risk"
13.72,34.03,-0.597651582,-0.04700955,-0.500893792,-0.256277836,-0.403337026,-0.970946712,-0.545539547,0.445798738,4,"medium risk"
14.22,34.03,-0.597651582,-0.089955612,-0.567965343,-0.283576376,-0.40648071,-1.066542229,-0.739131646,0.2587704,4,"medium risk"
14.72,34.03,-0.601217489,-0.040198628,-0.597080452,-0.220293575,-0.396912443,-1.126289428,-0.88432572,0.235175155,4,"medium risk"
15.22,34.03,-0.610331808,-0.102261728,-0.614279102,-0.26301561,-0.408621627,-1.186036626,-1.077917818,0.334034853,4,"medium risk"
15.72,34.03,-0.620461281,-0.235469427,-0.612619959,-0.423122493,-0.391554362,-1.269682704,-1.319907942,0.383502103,4,"medium risk"
16.22,34.03,-0.632635538,-0.350189133,-0.609595725,-0.587794472,-0.410915177,-1.335404623,-1.513500041,0.602614353,4,"medium risk"
16.72,34.03,-0.644327189,-0.376595212,-0.589782819,-0.576175137,-0.405585192,-1.323455183,-1.513500041,0.570583486,4,"medium risk"
17.22,34.03,-0.654871287,-0.39369005,-0.567938023,-0.555638252,-0.40318449,-1.305531024,-1.416703991,0.565246056,4,"medium risk"
17.72,34.03,-0.656456945,-0.401764268,-0.557673254,-0.527830253,-0.416212784,-1.311505743,-1.416703991,0.589691112,4,"medium risk"
18.22,34.03,-0.646310043,-0.403140179,-0.55304233,-0.523619683,-0.417642364,-1.239809105,-1.416703991,0.59885786,4,"medium risk"
18.72,34.03,-0.63470493,-0.406377991,-0.557383835,-0.512442954,-0.417613285,-1.245783825,-1.561898065,0.585685162,4,"medium risk"
19.22,34.03,-0.62250592,-0.410572158,-0.554308623,-0.472413219,-0.417602826,-1.221884946,-1.513500041,0.597205724,4,"medium risk"
19.72,34.03,-0.610331808,-0.408005056,-0.5458554,-0.469145436,-0.417340475,-1.203960786,-1.513500041,0.592369353,4,"medium risk"
20.22,34.03,-0.601217489,-0.401287305,-0.545650406,-0.447528337,-0.415713455,-1.233834385,-1.513500041,0.447060858,4,"medium risk"
20.72,34.03,-0.597651582,-0.396590134,-0.507487309,-0.438814466,-0.417642364,-1.156163027,-1.513500041,0.418658752,4,"medium risk"
21.22,34.03,-0.597651582,-0.393974537,-0.426484425,-0.458008574,-0.415503011,-0.947047832,-1.029519794,0.420882016,4,"medium risk"
21.72,34.03,-0.597651582,-0.391701414,-0.422283364,-0.466056059,-0.417483016,-0.923148953,-1.029519794,0.342611191,4,"medium risk"
22.22,34.03,-0.597651582,-0.391555929,-0.436017989,-0.470994084,-0.417642364,-0.911199513,-0.932723744,0.278631055,4,"medium risk"
22.72,34.03,-0.590760015,-0.395611441,-0.414063913,-0.462426317,-0.417642364,-0.869376474,-0.932723744,0.221726758,4,"medium risk"
23.22,34.03,-0.568729132,-0.396556454,-0.390881128,-0.465105124,-0.417642364,-0.857427034,-1.029519794,0.241139006,4,"medium risk"
23.72,34.03,-0.553909854,-0.3889195,-0.407405742,-0.481595759,-0.417642364,-0.749882077,-0.835927695,0.332018702,4,"medium risk"
24.22,34.03,-0.497782171,-0.383412846,-0.417441369,-0.487433076,-0.41707081,-0.905224793,-1.126315843,0.404045744,4,"medium risk"
24.72,34.03,-0.459294585,-0.397830746,-0.390750414,-0.490653939,-0.410947653,-0.731957917,-0.932723744,0.539675411,4,"medium risk"
25.22,34.03,-0.459294585,-0.397703432,-0.382593919,-0.507171862,-0.401741923,-0.702084318,-0.932723744,0.706592417,4,"medium risk"
25.72,34.03,-0.497782171,-0.399448899,-0.369522909,-0.515633613,-0.38526518,-0.708059038,-0.642335596,0.802034295,4,"medium risk"
26.22,34.03,-0.553909854,-0.403774547,-0.34908161,-0.553250174,-0.411984478,-0.893275353,-1.077917818,0.790229535,4,"medium risk"
26.72,34.03,-0.568729132,-0.398822517,-0.34198002,-0.605047697,-0.417560973,-0.708059038,-0.835927695,0.65895433,4,"medium risk"
27.22,34.03,-0.590760015,-0.397137466,-0.369911782,-0.661247826,-0.417642364,-0.809629275,-0.835927695,0.485397774,4,"medium risk"
27.72,34.03,-0.607214228,-0.395024757,-0.379479751,-0.682688943,-0.417642364,-0.988870871,-1.029519794,0.425176887,4,"medium risk"
28.22,34.03,-0.610938243,-0.395959701,-0.356369196,-0.716417918,-0.417642364,-1.01874447,-1.077917818,0.383114887,4,"medium risk"
28.72,34.03,-0.620461281,-0.39718654,-0.330712735,-0.747112312,-0.417642364,-1.066542229,-1.126315843,0.365181214,4,"medium risk"
29.22,34.03,-0.631355558,-0.399316262,-0.327750473,-0.771746334,-0.417642364,-1.078491669,-1.174713868,0.458928134,4,"medium risk"
29.72,34.03,-0.629602064,-0.400382107,-0.343824428,-0.78354095,-0.404244084,-1.060567509,-1.126315843,0.589546016,4,"medium risk"
30.22,34.03,-0.621492185,-0.398098682,-0.372397838,-0.809697472,-0.417608963,-1.066542229,-1.077917818,0.685819434,4,"medium risk"
30.72,34.03,-0.593901887,-0.39626861,-0.386301331,-0.838876359,-0.41608732,-0.929123672,-0.981121769,0.809869938,4,"medium risk"
31.22,34.03,-0.553909854,-0.394862028,-0.390332097,-0.87969419,-0.417585093,-0.648311839,-0.545539547,0.876603277,4,"medium risk"
31.72,34.03,-0.497782171,-0.394459486,-0.400765002,-0.884401046,-0.4172027,-0.59453936,-0.448743498,0.919347489,4,"medium risk"
32.22,34.03,-0.459294585,-0.394533212,-0.405428668,-0.895026924,-0.313149395,-0.564665761,-0.351947448,0.994693247,4,"medium risk"
32.72,34.03,-0.459294585,-0.391262298,-0.387207556,-0.923671641,-0.296632419,-0.409323045,-0.206753374,1.019213397,4,"medium risk"
33.22,34.03,-0.459294585,-0.38338449,-0.370238022,-0.923826392,-0.385506981,-0.403348325,-0.351947448,1.045054437,4,"medium risk"
33.72,34.03,-0.459294585,-0.375069418,-0.364566688,-0.926804686,-0.400979722,-0.277879208,-0.15835535,1.055473894,4,"medium risk"
34.22,34.03,-0.497782171,-0.383750921,-0.354662124,-0.931270494,-0.403754963,-0.295803368,0.083634774,1.112497408,4,"medium risk"
34.72,34.03,-0.491381518,-0.382197466,-0.328279673,-0.923983655,-0.416510505,-0.17630897,0.374022922,1.117239409,4,"medium risk"
35.22,34.03,-0.32354225,-0.375365596,-0.203162252,-0.970913624,-0.416807474,0.122427022,0.519216996,1.141552047,4,"medium risk"
10.72,33.53,1.187011023,5.346292962,0.476900848,1.317448221,-0.417642364,0.468960774,0.66441107,-2.772192834,1,"high risk"
11.22,33.53,0.635539194,5.650870562,0.18435767,1.554493093,-0.416837808,0.2060731,0.228828848,-2.407635241,1,"high risk"
11.72,33.53,-0.402525435,2.605094562,-0.172872683,1.840636521,-0.414645447,-0.379449446,-0.013161276,-1.83049816,1,"high risk"
12.22,33.53,-0.444663381,1.626095224,-0.39370274,1.59753219,-0.417642364,-0.510893282,0.277226872,-0.660189852,3,"high risk"
12.72,33.53,-0.499844007,0.232222608,-0.461770337,0.15877989,-0.417642364,-0.486994403,0.325624897,0.208664814,4,"medium risk"
13.22,33.53,-0.542082967,-0.04966959,-0.454032175,-0.259901655,-0.416686082,-0.588564641,0.083634774,0.474686208,4,"medium risk"
13.72,33.53,-0.542082967,-0.121839757,-0.512669078,-0.332701454,-0.413325643,-0.821578715,-0.255151399,0.477865597,4,"medium risk"
14.22,33.53,-0.542082967,-0.183482491,-0.581689998,-0.391274038,-0.403272789,-0.947047832,-0.497141522,0.463611116,4,"medium risk"
14.72,33.53,-0.550125242,-0.21506826,-0.600646157,-0.428715168,-0.296028254,-1.084466389,-0.739131646,0.462181233,4,"medium risk"
15.22,33.53,-0.569773498,-0.29491369,-0.627446895,-0.474740831,0.290990706,-1.275657424,-1.174713868,0.562680045,4,"medium risk"
15.72,33.53,-0.591557824,-0.348458596,-0.64261127,-0.563765215,-0.406404992,-1.335404623,-1.416703991,0.652207496,4,"medium risk"
16.22,33.53,-0.614463645,-0.366679116,-0.630878874,-0.601662316,-0.409664878,-1.371252942,-1.513500041,0.618767206,4,"medium risk"
16.72,33.53,-0.633055722,-0.374845462,-0.601730695,-0.537504174,-0.408166912,-1.365278222,-1.465102016,0.575596659,4,"medium risk"
17.22,33.53,-0.645328677,-0.385514791,-0.584624741,-0.508759226,-0.416683245,-1.359303502,-1.465102016,0.55614993,4,"medium risk"
17.72,33.53,-0.647588343,-0.395024757,-0.587806632,-0.48500285,-0.408732696,-1.353328782,-1.416703991,0.554921748,4,"medium risk"
18.22,33.53,-0.633472693,-0.398301458,-0.590902628,-0.481500814,-0.399473053,-1.311505743,-1.513500041,0.592648635,4,"medium risk"
18.72,33.53,-0.615597358,-0.40312791,-0.581455697,-0.488450425,-0.40933746,-1.263707985,-1.561898065,0.645545048,4,"medium risk"
19.22,33.53,-0.594667211,-0.407660037,-0.563764503,-0.482809034,-0.417597018,-1.221884946,-1.561898065,0.673502397,4,"medium risk"
19.72,33.53,-0.570805444,-0.403394111,-0.560117567,-0.447929921,-0.414617275,-0.953022552,-1.319907942,0.651330257,4,"medium risk"
20.22,33.53,-0.550125242,-0.402255235,-0.556995103,-0.424257203,-0.41757614,-0.947047832,-1.416703991,0.608691708,4,"medium risk"
20.72,33.53,-0.542082967,-0.39876187,-0.521187078,-0.414803361,-0.417300455,-1.114339988,-1.416703991,0.47901211,4,"medium risk"
21.22,33.53,-0.542082967,-0.393898959,-0.457174863,-0.428039366,-0.41648706,-0.929123672,-1.126315843,0.386129359,4,"medium risk"
21.72,33.53,-0.542082967,-0.389081072,-0.449303047,-0.453697053,-0.417642364,-0.917174233,-1.126315843,0.369014003,4,"medium risk"
22.22,33.53,-0.542082967,-0.379765779,-0.464781036,-0.490330856,-0.417642364,-0.779755676,-0.932723744,0.290146698,4,"medium risk"
22.72,33.53,-0.542082967,-0.370322942,-0.438583054,-0.50765053,-0.417642364,-0.6064888,-0.78752967,0.232373252,4,"medium risk"
23.22,33.53,-0.550125242,-0.375217796,-0.418695863,-0.507734706,-0.417642364,-0.63038768,-0.78752967,0.224104331,4,"medium risk"
23.72,33.53,-0.569773498,-0.378555955,-0.443533985,-0.517443776,-0.417642364,-0.851452314,-0.932723744,0.279865918,4,"medium risk"
24.22,33.53,-0.569773498,-0.37954055,-0.463913861,-0.520315833,-0.417521859,-1.006795031,-1.029519794,0.354894231,4,"medium risk"
24.72,33.53,-0.558731015,-0.385776478,-0.4571502,-0.51145193,-0.41677058,-1.03666863,-1.271509917,0.473081815,4,"medium risk"
25.22,33.53,-0.558731015,-0.391969466,-0.437133236,-0.508045989,-0.416795742,-0.953022552,-1.029519794,0.6659885,4,"medium risk"
25.72,33.53,-0.569773498,-0.396807377,-0.433943642,-0.520858976,-0.417642364,-0.994845591,-0.981121769,0.765918159,4,"medium risk"
26.22,33.53,-0.591557824,-0.398898095,-0.408308276,-0.580827785,-0.417541368,-1.04861807,-1.174713868,0.761702375,4,"medium risk"
26.72,33.53,-0.610938243,-0.396319651,-0.380644659,-0.654266377,-0.417561031,-1.02471919,-1.077917818,0.756457652,4,"medium risk"
27.22,33.53,-0.620978919,-0.395078692,-0.401292347,-0.693402817,-0.417642364,-1.090441109,-1.077917818,0.691068414,4,"medium risk"
27.72,33.53,-0.632635538,-0.397511073,-0.409527471,-0.72716817,-0.417642364,-1.186036626,-1.368305967,0.62566068,4,"medium risk"
28.22,33.53,-0.637088108,-0.400269492,-0.410327731,-0.754397774,-0.417642364,-1.180061907,-1.319907942,0.626543214,4,"medium risk"
28.72,33.53,-0.642261386,-0.402344238,-0.404882576,-0.756823914,-0.417642364,-1.197986066,-1.416703991,0.619610432,4,"medium risk"
29.22,33.53,-0.64883332,-0.402140074,-0.394069882,-0.757634727,-0.417642364,-1.245783825,-1.465102016,0.624069746,4,"medium risk"
29.72,33.53,-0.64261168,-0.40195952,-0.387979657,-0.761585809,-0.414791288,-1.215910226,-1.368305967,0.691341026,4,"medium risk"
30.22,33.53,-0.63221214,-0.400507916,-0.380426894,-0.773060417,-0.417493089,-1.180061907,-1.368305967,0.727632523,4,"medium risk"
30.72,33.53,-0.613309578,-0.397006102,-0.392730822,-0.795027358,-0.416338441,-1.060567509,-1.077917818,0.824403994,4,"medium risk"
31.22,33.53,-0.591557824,-0.393728128,-0.401842842,-0.840357763,-0.417535714,-0.809629275,-0.642335596,0.884128893,4,"medium risk"
31.72,33.53,-0.569773498,-0.394236919,-0.409316639,-0.856975708,-0.417447009,-0.588564641,-0.400345473,0.933901196,4,"medium risk"
32.22,33.53,-0.558731015,-0.392193885,-0.415248735,-0.867345835,-0.416717129,-0.570640481,-0.400345473,0.997736977,4,"medium risk"
32.72,33.53,-0.558731015,-0.3530663,-0.408852683,-0.906244759,-0.411969253,-0.59453936,-0.690733621,1.041881731,4,"medium risk"
33.22,33.53,-0.558731015,-0.384741536,-0.39375943,-0.915300802,-0.416434999,-0.486994403,-0.255151399,1.101542623,4,"medium risk"
33.72,33.53,-0.558731015,-0.387023687,-0.386573077,-0.921627068,-0.416724848,-0.457120804,0.035236749,1.12937899,4,"medium risk"
34.22,33.53,-0.515169747,-0.383918512,-0.374776318,-0.9081961,-0.417642364,-0.319702247,0.277226872,1.167761589,4,"medium risk"
34.72,33.53,-0.402525435,-0.3773665,-0.282582371,-0.886729013,-0.417642364,-0.009016814,0.422420946,1.2075919,4,"medium risk"
35.22,33.53,0.572871917,-0.350541559,0.201569012,-0.572694036,-0.389840143,1.209826036,1.148391316,0.296864828,3,"high risk"
12.22,33.03,0.515654007,2.866161175,-0.298790618,1.804527378,-0.417642364,-0.056814573,0.228828848,-1.041312608,1,"high risk"
12.72,33.03,-0.402525435,0.557072904,-0.334594406,0.919247324,-0.417100275,-0.086688173,0.616013045,-0.176363904,3,"high risk"
13.22,33.03,-0.414137322,0.16212846,-0.261452017,0.509713205,-0.342165195,0.182174221,0.66441107,0.031033577,3,"high risk"
13.72,33.03,-0.414137322,-0.033147895,-0.423016241,0.10727073,-0.399978826,0.020856785,0.66441107,0.303575343,3,"high risk"
14.22,33.03,-0.414137322,-0.190162974,-0.567286251,-0.368286594,-0.414607916,-0.546741602,-0.013161276,0.552675899,4,"medium risk"
14.72,33.03,-0.444663381,-0.267677643,-0.616297801,-0.466742803,-0.342835489,-0.773780956,-0.303549424,0.578785508,4,"medium risk"
15.22,33.03,-0.499844007,-0.295097022,-0.641494671,-0.499889459,-0.417642364,-1.102390548,-0.739131646,0.541153721,4,"medium risk"
15.72,33.03,-0.556351544,-0.336785921,-0.651659763,-0.558025537,-0.416162112,-1.347354063,-1.561898065,0.589913723,4,"medium risk"
16.22,33.03,-0.592347323,-0.365034573,-0.640134198,-0.577864908,-0.417322607,-1.347354063,-1.513500041,0.644632681,4,"medium risk"
16.72,33.03,-0.615032991,-0.37995756,-0.616550259,-0.501605925,-0.417642364,-1.365278222,-1.513500041,0.60059517,4,"medium risk"
17.22,33.03,-0.629602064,-0.386496146,-0.604831062,-0.490830988,-0.417642364,-1.359303502,-1.465102016,0.586325693,4,"medium risk"
17.72,33.03,-0.631355558,-0.389401092,-0.612053827,-0.488732363,-0.417160615,-1.377227662,-1.513500041,0.57388788,4,"medium risk"
18.22,33.03,-0.620461281,-0.391241118,-0.616758459,-0.484734331,-0.410316628,-1.335404623,-1.513500041,0.600849915,4,"medium risk"
18.72,33.03,-0.593901887,-0.391825487,-0.599547445,-0.487078259,-0.417530948,-1.233834385,-1.513500041,0.667989592,4,"medium risk"
19.22,33.03,-0.557548923,-0.394348492,-0.582114232,-0.501360558,-0.415743905,-1.174087187,-1.465102016,0.688845132,4,"medium risk"
19.72,33.03,-0.505826704,-0.386673112,-0.57724796,-0.469600726,-0.417642364,-1.132264148,-1.513500041,0.60324781,4,"medium risk"
20.22,33.03,-0.444663381,-0.397381908,-0.569546256,-0.420126679,-0.417516013,-0.911199513,-1.271509917,0.611713225,4,"medium risk"
20.72,33.03,-0.414137322,-0.401566932,-0.546561327,-0.429303538,-0.417642364,-0.833528155,-1.126315843,0.594620327,4,"medium risk"
21.22,33.03,-0.414137322,-0.394180901,-0.520901967,-0.448029441,-0.417642364,-0.761831516,-0.981121769,0.556100927,4,"medium risk"
21.72,33.03,-0.414137322,-0.386773805,-0.526290912,-0.473346579,-0.417642364,-0.947047832,-1.077917818,0.479289761,4,"medium risk"
22.22,33.03,-0.414137322,-0.370832543,-0.530733947,-0.479030469,-0.417642364,-0.947047832,-1.077917818,0.36539004,4,"medium risk"
22.72,33.03,-0.414137322,-0.367008858,-0.501133831,-0.463703534,-0.417642364,-0.749882077,-0.835927695,0.180710537,4,"medium risk"
23.22,33.03,-0.444663381,-0.370108477,-0.463801481,-0.508810276,-0.417642364,-0.60051408,-0.593937572,0.200929496,4,"medium risk"
23.72,33.03,-0.499844007,-0.384057284,-0.464281659,-0.532571168,-0.417642364,-0.905224793,-1.077917818,0.281947512,4,"medium risk"
24.22,33.03,-0.542082967,-0.385698238,-0.483418087,-0.537779483,-0.417642364,-1.04861807,-1.174713868,0.380634185,4,"medium risk"
24.72,33.03,-0.542082967,-0.387394285,-0.497422305,-0.553896597,-0.417642364,-1.072516949,-1.319907942,0.504609427,4,"medium risk"
25.22,33.03,-0.550125242,-0.390512538,-0.486279278,-0.56407176,-0.417642364,-1.05459279,-1.174713868,0.611365681,4,"medium risk"
25.72,33.03,-0.570805444,-0.392616797,-0.48429376,-0.596858437,-0.417642364,-1.05459279,-1.174713868,0.695047068,4,"medium risk"
26.22,33.03,-0.594667211,-0.394459486,-0.4922093,-0.653502263,-0.417642364,-1.114339988,-1.368305967,0.723436795,4,"medium risk"
26.72,33.03,-0.601217489,-0.396080417,-0.468419142,-0.704357863,-0.417642364,-1.120314708,-1.416703991,0.767114227,4,"medium risk"
27.22,33.03,-0.610331808,-0.398640112,-0.456859745,-0.734852363,-0.417642364,-1.138238868,-1.465102016,0.787542554,4,"medium risk"
27.72,33.03,-0.621492185,-0.402280697,-0.474124691,-0.747701506,-0.417642364,-1.203960786,-1.513500041,0.827431305,4,"medium risk"
28.22,33.03,-0.629602064,-0.403333927,-0.479227901,-0.748595912,-0.417642364,-1.227859665,-1.513500041,0.834758888,4,"medium risk"
28.72,33.03,-0.631355558,-0.402709049,-0.462944034,-0.749581557,-0.417642364,-1.239809105,-1.513500041,0.798895611,4,"medium risk"
29.22,33.03,-0.631355558,-0.401300731,-0.431989176,-0.756669993,-0.417642364,-1.221884946,-1.416703991,0.73083502,4,"medium risk"
29.72,33.03,-0.621492185,-0.399301447,-0.421748131,-0.770986839,-0.417116909,-1.132264148,-1.368305967,0.755264668,4,"medium risk"
30.22,33.03,-0.610331808,-0.396336664,-0.408983329,-0.787759535,-0.417642364,-1.012769751,-1.077917818,0.803415144,4,"medium risk"
30.72,33.03,-0.601217489,-0.394255553,-0.399713152,-0.817775861,-0.417642364,-0.887300633,-0.690733621,0.869947499,4,"medium risk"
31.22,33.03,-0.597651582,-0.388499365,-0.401174635,-0.841481813,-0.417642364,-0.755856797,-0.545539547,0.919257947,4,"medium risk"
31.72,33.03,-0.601217489,-0.379989388,-0.404992807,-0.843870143,-0.417642364,-0.743907357,-0.593937572,0.952691691,4,"medium risk"
32.22,33.03,-0.607214228,-0.371911582,-0.407258074,-0.849953697,-0.417642364,-0.851452314,-0.593937572,0.986584474,4,"medium risk"
32.72,33.03,-0.607214228,-0.370705808,-0.406031234,-0.856281448,-0.417452779,-0.887300633,-0.739131646,1.023845996,4,"medium risk"
33.22,33.03,-0.593901887,-0.372798957,-0.398596841,-0.876463984,-0.414604906,-0.678185438,-0.255151399,1.081226805,4,"medium risk"
33.72,33.03,-0.556351544,-0.377088146,-0.397093122,-0.883295193,-0.417440391,-0.421272485,0.083634774,1.145281011,4,"medium risk"
34.22,33.03,-0.493551838,-0.375291754,-0.396755711,-0.865986634,-0.417566009,-0.236056169,0.277226872,1.183624276,4,"medium risk"
34.72,33.03,-0.329536528,-0.357235352,-0.041873323,-0.750776403,-0.417642364,0.516758533,0.809605144,1.149405851,3,"high risk"
14.72,32.53,0.515654007,0.031724782,-0.566785755,-0.144381054,-0.417243994,-0.242030889,-0.303549424,0.237619246,4,"medium risk"
15.22,32.53,-0.406486077,-0.21506826,-0.610761487,-0.325368623,-0.41695482,-0.863401754,-0.497141522,0.603230694,4,"medium risk"
15.72,32.53,-0.501871476,-0.311507839,-0.635550882,-0.535562644,-0.408053045,-1.215910226,-1.029519794,0.669888936,4,"medium risk"
16.22,32.53,-0.557548923,-0.34954782,-0.644144,-0.592414778,-0.417587737,-1.341379343,-1.513500041,0.653585327,4,"medium risk"
16.72,32.53,-0.592347323,-0.371870726,-0.63803316,-0.527643694,-0.417642364,-1.341379343,-1.513500041,0.636126231,4,"medium risk"
17.22,32.53,-0.597651582,-0.379925731,-0.625923743,-0.489782941,-0.417642364,-1.353328782,-1.513500041,0.620899265,4,"medium risk"
17.72,32.53,-0.601217489,-0.383185302,-0.625620507,-0.482997586,-0.416417208,-1.359303502,-1.513500041,0.617163465,4,"medium risk"
18.22,32.53,-0.610331808,-0.384112607,-0.623353588,-0.489434407,-0.417642364,-1.365278222,-1.513500041,0.624715075,4,"medium risk"
18.72,32.53,-0.574813249,-0.382579175,-0.609245879,-0.517879665,-0.417642364,-1.275657424,-1.513500041,0.667923925,4,"medium risk"
19.22,32.53,-0.516950774,-0.367428529,-0.590078333,-0.599836415,-0.417642364,-1.132264148,-1.223111893,0.658085661,4,"medium risk"
19.72,32.53,-0.406486077,-0.322095803,-0.573549737,-0.644157816,-0.417642364,-0.905224793,-0.88432572,0.517535752,4,"medium risk"
20.22,32.53,-0.152277725,-0.239744728,-0.518971714,-0.026389803,-0.417642364,-0.60051408,-0.593937572,-0.061711124,4,"medium risk"
23.22,32.53,0.572871917,-0.134492166,-0.515371415,0.338594999,-0.417642364,-0.044865134,0.180430823,-0.449773177,3,"high risk"
23.72,32.53,-0.406486077,-0.351650922,-0.507667344,-0.435627647,-0.417642364,-0.791705116,-0.739131646,0.269859921,4,"medium risk"
24.22,32.53,-0.414137322,-0.390073769,-0.520525101,-0.557374277,-0.417642364,-0.964971992,-1.077917818,0.4431528,4,"medium risk"
24.72,32.53,-0.414137322,-0.393785303,-0.532543346,-0.592928472,-0.417642364,-1.102390548,-1.319907942,0.533158346,4,"medium risk"
25.22,32.53,-0.444663381,-0.392953715,-0.51945093,-0.637610095,-0.417642364,-1.144213587,-1.319907942,0.592857386,4,"medium risk"
25.72,32.53,-0.505826704,-0.396556454,-0.524296276,-0.680522241,-0.417642364,-1.144213587,-1.319907942,0.661814888,4,"medium risk"
26.22,32.53,-0.540676958,-0.398928303,-0.540318959,-0.70417656,-0.417642364,-1.156163027,-1.416703991,0.679167397,4,"medium risk"
26.72,32.53,-0.550125242,-0.40094923,-0.52579597,-0.727770827,-0.417642364,-1.156163027,-1.368305967,0.709120613,4,"medium risk"
27.22,32.53,-0.570805444,-0.403030226,-0.506773757,-0.743417943,-0.417642364,-1.090441109,-1.223111893,0.792216474,4,"medium risk"
27.72,32.53,-0.592347323,-0.403833342,-0.502408301,-0.747943201,-0.417642364,-1.096415829,-1.174713868,0.853825546,4,"medium risk"
28.22,32.53,-0.597651582,-0.402771201,-0.485176871,-0.752943559,-0.417642364,-1.096415829,-1.368305967,0.840885052,4,"medium risk"
28.72,32.53,-0.601217489,-0.400339862,-0.473579072,-0.762910019,-0.417642364,-1.108365268,-1.368305967,0.810569266,4,"medium risk"
29.22,32.53,-0.601217489,-0.396573236,-0.466140442,-0.773554759,-0.417642364,-1.096415829,-1.368305967,0.811589516,4,"medium risk"
29.72,32.53,-0.592347323,-0.391659979,-0.457436104,-0.788296666,-0.417642364,-0.845477594,-1.077917818,0.839440469,4,"medium risk"
30.22,32.53,-0.570805444,-0.384606005,-0.434148294,-0.806400773,-0.417642364,-0.546741602,-0.303549424,0.846219997,4,"medium risk"
30.72,32.53,-0.550125242,-0.382579175,-0.412265266,-0.820377578,-0.417642364,-0.445171364,-0.255151399,0.847876953,4,"medium risk"
31.22,32.53,-0.540676958,-0.375143723,-0.40922713,-0.818184324,-0.417642364,-0.469070243,-0.400345473,0.872943631,4,"medium risk"
31.72,32.53,-0.550125242,-0.364436547,-0.418140879,-0.826254235,-0.417642364,-0.498943843,-0.206753374,0.921528095,4,"medium risk"
32.22,32.53,-0.570805444,-0.357654445,-0.42673183,-0.803038361,-0.417642364,-0.678185438,-0.400345473,0.979386371,4,"medium risk"
32.72,32.53,-0.592347323,-0.353593725,-0.424236457,-0.787852851,-0.417642364,-0.815603995,-0.642335596,1.009285075,4,"medium risk"
33.22,32.53,-0.574813249,-0.357114868,-0.420014778,-0.800071857,-0.417642364,-0.690134878,-0.351947448,1.033124796,4,"medium risk"
33.72,32.53,-0.516950774,-0.363981807,-0.428047753,-0.822077131,-0.417626696,-0.439196644,-0.15835535,1.107632,4,"medium risk"
34.22,32.53,-0.406486077,-0.3606955,-0.39392362,-0.811487755,-0.41751582,0.008907345,0.56761502,1.167064313,4,"medium risk"
34.72,32.53,0.572871917,-0.278807962,0.360762214,-0.428200424,-0.373698035,1.401017072,1.245187366,0.017032927,3,"high risk"
15.72,32.03,-0.406486077,0.380166142,-0.580413554,0.791941331,-0.417642364,-1.096415829,-0.932723744,-0.507112184,4,"medium risk"
16.22,32.03,-0.501871476,-0.225151599,-0.638794046,-0.456650232,-0.404255006,-1.186036626,-1.029519794,0.513330272,4,"medium risk"
16.72,32.03,-0.540676958,-0.338797937,-0.650894382,-0.602743493,-0.417642364,-1.353328782,-1.561898065,0.636736781,4,"medium risk"
17.22,32.03,-0.540676958,-0.365083994,-0.645869444,-0.56070538,-0.417642364,-1.329429903,-1.465102016,0.656183533,4,"medium risk"
17.72,32.03,-0.550125242,-0.372639352,-0.631928981,-0.519633254,-0.417642364,-1.281632144,-1.368305967,0.679107849,4,"medium risk"
18.22,32.03,-0.570805444,-0.373702419,-0.625945803,-0.503481569,-0.417642364,-1.287606864,-1.416703991,0.67194404,4,"medium risk"
18.72,32.03,-0.558731015,-0.368208266,-0.620024581,-0.593568149,-0.417642364,-1.257733265,-1.319907942,0.686775714,4,"medium risk"
19.22,32.03,-0.497782171,-0.343175435,-0.589328842,-0.692136562,-0.417642364,-1.102390548,-1.223111893,0.62332031,4,"medium risk"
19.72,32.03,-0.335361928,-0.207805144,-0.513715579,-0.031017221,-0.417642364,-0.481019683,-0.255151399,-0.144076201,4,"medium risk"
24.22,32.03,0.572871917,-0.01516846,-0.546560234,0.541322151,-0.417642364,-0.731957917,-0.981121769,-0.421869453,4,"medium risk"
24.72,32.03,0.515654007,-0.294545639,-0.553153176,-0.406230812,-0.417642364,-0.797679836,-0.690733621,-0.120366424,4,"medium risk"
